fichier,n,m,alpha,k,type_cible,page_cible,rank_initial,pagerank_initial,type_attaque,pagerank_apres,augmentation,ratio,iterations,temps_sec
data/Harvard500.txt,500,2636,0.850000,25,forte,7,1,0.103639770584333,anneau,0.095244007415365,-0.008395763168967,0.918991,87,0.0010
data/Harvard500.txt,500,2636,0.850000,25,moyenne,14,251,0.000646080989108,isoles,0.006700231103992,0.006054150114884,10.370575,75,0.0020
data/Harvard500.txt,500,2636,0.850000,25,moyenne,14,251,0.000646080989108,complet,0.001938123034533,0.001292042045425,2.999814,87,0.0020
data/Harvard500.txt,500,2636,0.850000,25,moyenne,14,251,0.000646080989108,anneau,0.002219248008986,0.001573167019878,3.434938,88,0.0010
data/Harvard500.txt,500,2636,0.850000,25,faible,494,500,0.000300000000000,isoles,0.006357142857143,0.006057142857143,21.190476,77,0.0010
data/Harvard500.txt,500,2636,0.850000,25,faible,494,500,0.000300000000000,complet,0.001605590069720,0.001305590069720,5.351967,87,0.0020
data/Harvard500.txt,500,2636,0.850000,25,faible,494,500,0.000300000000000,anneau,0.001890737367337,0.001590737367337,6.302458,95,0.0020
data/Harvard500.txt,500,2636,0.850000,27,forte,7,1,0.103639770584333,isoles,0.110280894466175,0.006641123881842,1.064079,77,0.0010
data/Harvard500.txt,500,2636,0.850000,27,forte,7,1,0.103639770584333,complet,0.100768920738956,-0.002870849845376,0.972300,88,0.0010
data/Harvard500.txt,500,2636,0.850000,27,forte,7,1,0.103639770584333,anneau,0.094840772217269,-0.008798998367064,0.915100,88,0.0000
data/Harvard500.txt,500,2636,0.850000,27,moyenne,14,251,0.000646080989108,isoles,0.007159749139276,0.006513668150168,11.081814,76,0.0010
data/Harvard500.txt,500,2636,0.850000,27,moyenne,14,251,0.000646080989108,complet,0.001949055392958,0.001302974403850,3.016735,89,0.0010
data/Harvard500.txt,500,2636,0.850000,27,moyenne,14,251,0.000646080989108,anneau,0.002215557440894,0.001569476451787,3.429226,90,0.0010
data/Harvard500.txt,500,2636,0.850000,27,faible,494,500,0.000300000000000,isoles,0.006816888045541,0.006516888045541,22.722960,78,0.0010
data/Harvard500.txt,500,2636,0.850000,27,faible,494,500,0.000300000000000,complet,0.001617743879333,0.001317743879333,5.392480,88,0.0010
data/Harvard500.txt,500,2636,0.850000,27,faible,494,500,0.000300000000000,anneau,0.001887459513040,0.001587459513040,6.291532,95,0.0010
data/Harvard500.txt,500,2636,0.850000,29,forte,7,1,0.103639770584333,isoles,0.110745861481247,0.007106090896915,1.068565,77,0.0010
data/Harvard500.txt,500,2636,0.850000,29,forte,7,1,0.103639770584333,complet,0.100417361838616,-0.003222408745716,0.968908,89,0.0000
data/Harvard500.txt,500,2636,0.850000,29,forte,7,1,0.103639770584333,anneau,0.094452165585900,-0.009187604998433,0.911351,90,0.0020
data/Harvard500.txt,500,2636,0.850000,29,moyenne,14,251,0.000646080989108,isoles,0.007615792558036,0.006969711568928,11.787675,76,0.0010
data/Harvard500.txt,500,2636,0.850000,29,moyenne,14,251,0.000646080989108,complet,0.001957802950771,0.001311721961664,3.030275,90,0.0010
data/Harvard500.txt,500,2636,0.850000,29,moyenne,14,251,0.000646080989108,anneau,0.002210578753291,0.001564497764184,3.421520,93,0.0010
data/Harvard500.txt,500,2636,0.850000,29,faible,494,500,0.000300000000000,isoles,0.007273156899811,0.006973156899811,24.243856,78,0.0010
data/Harvard500.txt,500,2636,0.850000,29,faible,494,500,0.000300000000000,complet,0.001627708310403,0.001327708310403,5.425694,89,0.0010
data/Harvard500.txt,500,2636,0.850000,29,faible,494,500,0.000300000000000,anneau,0.001883119106878,0.001583119106878,6.277064,96,0.0010
data/Harvard500.txt,500,2636,0.850000,31,forte,7,1,0.103639770584333,isoles,0.111207325915140,0.007567555330807,1.073018,78,0.0010
data/Harvard500.txt,500,2636,0.850000,31,forte,7,1,0.103639770584333,complet,0.100065253849489,-0.003574516734844,0.965510,90,0.0020
data/Harvard500.txt,500,2636,0.850000,31,forte,7,1,0.103639770584333,anneau,0.094074806706614,-0.009564963877719,0.907710,91,0.0000
data/Harvard500.txt,500,2636,0.850000,31,moyenne,14,251,0.000646080989108,isoles,0.008068400621476,0.007422319632369,12.488219,76,0.0020
data/Harvard500.txt,500,2636,0.850000,31,moyenne,14,251,0.000646080989108,complet,0.001964733084167,0.001318652095059,3.041001,91,0.0020
data/Harvard500.txt,500,2636,0.850000,31,moyenne,14,251,0.000646080989108,anneau,0.002204694148830,0.001558613159722,3.412411,94,0.0020
data/Harvard500.txt,500,2636,0.850000,31,faible,494,500,0.000300000000000,isoles,0.007725988700565,0.007425988700565,25.753296,78,0.0010
data/Harvard500.txt,500,2636,0.850000,31,faible,494,500,0.000300000000000,complet,0.001635850032667,0.001335850032667,5.452833,90,0.0010
data/Harvard500.txt,500,2636,0.850000,31,faible,494,500,0.000300000000000,anneau,0.001878033461845,0.001578033461845,6.260112,99,0.0050
data/Harvard500.txt,500,2636,0.850000,33,forte,7,1,0.103639770584333,isoles,0.111665327205780,0.008025556621447,1.077437,78,0.0010
data/Harvard500.txt,500,2636,0.850000,33,forte,7,1,0.103639770584333,complet,0.099713097234184,-0.003926673350148,0.962112,91,0.0010
data/Harvard500.txt,500,2636,0.850000,33,forte,7,1,0.103639770584333,anneau,0.093706261276566,-0.009933509307767,0.904153,92,0.0020
data/Harvard500.txt,500,2636,0.850000,33,moyenne,14,251,0.000646080989108,isoles,0.008517612001514,0.007871531012406,13.183505,76,0.0010
data/Harvard500.txt,500,2636,0.850000,33,moyenne,14,251,0.000646080989108,complet,0.001970137021182,0.001324056032074,3.049365,92,0.0010
data/Harvard500.txt,500,2636,0.850000,33,moyenne,14,251,0.000646080989108,anneau,0.002198176563304,0.001552095574196,3.402324,94,0.0010
data/Harvard500.txt,500,2636,0.850000,33,faible,494,500,0.000300000000000,isoles,0.008175422138837,0.007875422138837,27.251407,78,0.0010
data/Harvard500.txt,500,2636,0.850000,33,faible,494,500,0.000300000000000,complet,0.001642459733495,0.001342459733495,5.474866,91,0.0010
data/Harvard500.txt,500,2636,0.850000,33,faible,494,500,0.000300000000000,anneau,0.001872428482592,0.001572428482592,6.241428,99,0.0010
data/Harvard500.txt,500,2636,0.850000,35,forte,7,1,0.103639770584333,isoles,0.112119904187704,0.008480133603372,1.081823,78,0.0010
data/Harvard500.txt,500,2636,0.850000,35,forte,7,1,0.103639770584333,complet,0.099361288099525,-0.004278482484808,0.958718,92,0.0020
data/Harvard500.txt,500,2636,0.850000,35,forte,7,1,0.103639770584333,anneau,0.093344772937194,-0.010294997647139,0.900666,93,0.0020
data/Harvard500.txt,500,2636,0.850000,35,moyenne,14,251,0.000646080989108,isoles,0.008963464791793,0.008317383802685,13.873593,77,0.0010
data/Harvard500.txt,500,2636,0.850000,35,moyenne,14,251,0.000646080989108,complet,0.001974248569135,0.001328167580027,3.055729,92,0.0020
data/Harvard500.txt,500,2636,0.850000,35,moyenne,14,251,0.000646080989108,anneau,0.002191221355596,0.001545140366489,3.391558,94,0.0020
data/Harvard500.txt,500,2636,0.850000,35,faible,494,500,0.000300000000000,isoles,0.008621495327103,0.008321495327103,28.738318,79,0.0010
data/Harvard500.txt,500,2636,0.850000,35,faible,494,500,0.000300000000000,complet,0.001647770804202,0.001347770804202,5.492569,92,0.0010
data/Harvard500.txt,500,2636,0.850000,35,faible,494,500,0.000300000000000,anneau,0.001866465347153,0.001566465347153,6.221551,99,0.0010
data/Harvard500.txt,500,2636,0.850000,37,forte,7,1,0.103639770584333,isoles,0.112571095116775,0.008931324532442,1.086177,79,0.0020
data/Harvard500.txt,500,2636,0.850000,37,forte,7,1,0.103639770584333,complet,0.099010142758273,-0.004629627826060,0.955330,92,0.0020
data/Harvard500.txt,500,2636,0.850000,37,forte,7,1,0.103639770584333,anneau,0.092989071584260,-0.010650699000072,0.897233,93,0.0020
data/Harvard500.txt,500,2636,0.850000,37,moyenne,14,251,0.000646080989108,isoles,0.009405996518458,0.008759915529350,14.558541,77,0.0020
data/Harvard500.txt,500,2636,0.850000,37,moyenne,14,251,0.000646080989108,complet,0.001977257570901,0.001331176581794,3.060387,93,0.0010
data/Harvard500.txt,500,2636,0.850000,37,moyenne,14,251,0.000646080989108,anneau,0.002183968402916,0.001537887413808,3.380332,94,0.0060
data/Harvard500.txt,500,2636,0.850000,37,faible,494,500,0.000300000000000,isoles,0.009064245810056,0.008764245810056,30.214153,79,0.0010
data/Harvard500.txt,500,2636,0.850000,37,faible,494,500,0.000300000000000,complet,0.001651972770789,0.001351972770789,5.506576,93,0.0010
data/Harvard500.txt,500,2636,0.850000,37,faible,494,500,0.000300000000000,anneau,0.001860259337567,0.001560259337567,6.200864,99,0.0020
data/Harvard500.txt,500,2636,0.850000,39,forte,7,1,0.103639770584333,isoles,0.113018937694465,0.009379167110132,1.090498,79,0.0010
data/Harvard500.txt,500,2636,0.850000,39,forte,7,1,0.103639770584333,complet,0.098659915696768,-0.004979854887564,0.951950,93,0.0030
data/Harvard500.txt,500,2636,0.850000,39,forte,7,1,0.103639770584333,anneau,0.092638236272236,-0.011001534312097,0.893848,94,0.0010
data/Harvard500.txt,500,2636,0.850000,39,moyenne,14,251,0.000646080989108,isoles,0.009845244150677,0.009199163161569,15.238406,77,0.0010
data/Harvard500.txt,500,2636,0.850000,39,moyenne,14,251,0.000646080989108,complet,0.001979319755711,0.001333238766603,3.063578,94,0.0040
data/Harvard500.txt,500,2636,0.850000,39,moyenne,14,251,0.000646080989108,anneau,0.002176517935057,0.001530436945949,3.368800,94,0.0010
data/Harvard500.txt,500,2636,0.850000,39,faible,494,500,0.000300000000000,isoles,0.009503710575139,0.009203710575139,31.679035,79,0.0020
data/Harvard500.txt,500,2636,0.850000,39,faible,494,500,0.000300000000000,complet,0.001655221117398,0.001355221117398,5.517404,93,0.0030
data/Harvard500.txt,500,2636,0.850000,39,faible,494,500,0.000300000000000,anneau,0.001853892922352,0.001553892922352,6.179643,99,0.0020
data/Harvard500.txt,500,2636,0.850000,41,forte,7,1,0.103639770584333,isoles,0.113463469051618,0.009823698467285,1.094787,79,0.0040
data/Harvard500.txt,500,2636,0.850000,41,forte,7,1,0.103639770584333,complet,0.098310812907524,-0.005328957676809,0.948582,94,0.0020
data/Harvard500.txt,500,2636,0.850000,41,forte,7,1,0.103639770584333,anneau,0.092291596969798,-0.011348173614535,0.890504,95,0.0020
data/Harvard500.txt,500,2636,0.850000,41,moyenne,14,251,0.000646080989108,isoles,0.010281244110938,0.009635163121830,15.913244,77,0.0020
data/Harvard500.txt,500,2636,0.850000,41,moyenne,14,251,0.000646080989108,complet,0.001980564048375,0.001334483059267,3.065504,94,0.0010
data/Harvard500.txt,500,2636,0.850000,41,moyenne,14,251,0.000646080989108,anneau,0.002168941774406,0.001522860785299,3.357074,94,0.0010
data/Harvard500.txt,500,2636,0.850000,41,faible,494,500,0.000300000000000,isoles,0.009939926062847,0.009639926062847,33.133087,79,0.0010
data/Harvard500.txt,500,2636,0.850000,41,faible,494,500,0.000300000000000,complet,0.001657644578779,0.001357644578779,5.525482,94,0.0020
data/Harvard500.txt,500,2636,0.850000,41,faible,494,500,0.000300000000000,anneau,0.001847425137049,0.001547425137049,6.158084,99,0.0010
data/Harvard500.txt,500,2636,0.850000,43,forte,7,1,0.103639770584333,isoles,0.113904725776305,0.010264955191973,1.099045,79,0.0010
data/Harvard500.txt,500,2636,0.850000,43,forte,7,1,0.103639770584333,complet,0.097963001942353,-0.005676768641980,0.945226,94,0.0020
data/Harvard500.txt,500,2636,0.850000,43,forte,7,1,0.103639770584333,anneau,0.091948664104269,-0.011691106480063,0.887195,96,0.0050
data/Harvard500.txt,500,2636,0.850000,43,moyenne,14,251,0.000646080989108,isoles,0.010714032285119,0.010067951296012,16.583110,78,0.0020
data/Harvard500.txt,500,2636,0.850000,43,moyenne,14,251,0.000646080989108,complet,0.001981098076358,0.001335017087250,3.066331,95,0.0010
data/Harvard500.txt,500,2636,0.850000,43,moyenne,14,251,0.000646080989108,anneau,0.002161291365579,0.001515210376471,3.345233,95,0.0040
data/Harvard500.txt,500,2636,0.850000,43,faible,494,500,0.000300000000000,isoles,0.010372928176796,0.010072928176796,34.576427,80,0.0010
data/Harvard500.txt,500,2636,0.850000,43,faible,494,500,0.000300000000000,complet,0.001659350645097,0.001359350645097,5.531169,94,0.0010
data/Harvard500.txt,500,2636,0.850000,43,faible,494,500,0.000300000000000,anneau,0.001840898233762,0.001540898233762,6.136327,99,0.0020
data/Harvard500.txt,500,2636,0.850000,45,forte,7,1,0.103639770584333,isoles,0.114342743919527,0.010702973335195,1.103271,79,0.0010
data/Harvard500.txt,500,2636,0.850000,45,forte,7,1,0.103639770584333,complet,0.097616619586162,-0.006023150998171,0.941884,95,0.0010
data/Harvard500.txt,500,2636,0.850000,45,forte,7,1,0.103639770584333,anneau,0.091609077960944,-0.012030692623389,0.883918,97,0.0020
data/Harvard500.txt,500,2636,0.850000,45,moyenne,14,251,0.000646080989108,isoles,0.011143644032335,0.010497563043227,17.248061,78,0.0030
data/Harvard500.txt,500,2636,0.850000,45,moyenne,14,251,0.000646080989108,complet,0.001981012380965,0.001334931391858,3.066198,95,0.0000
data/Harvard500.txt,500,2636,0.850000,45,moyenne,14,251,0.000646080989108,anneau,0.002153603523181,0.001507522534074,3.333334,97,0.0020
data/Harvard500.txt,500,2636,0.850000,45,faible,494,500,0.000300000000000,isoles,0.010802752293578,0.010502752293578,36.009174,80,0.0010
data/Harvard500.txt,500,2636,0.850000,45,faible,494,500,0.000300000000000,complet,0.001660429748978,0.001360429748978,5.534766,95,0.0020
data/Harvard500.txt,500,2636,0.850000,45,faible,494,500,0.000300000000000,anneau,0.001834342428714,0.001534342428714,6.114475,99,0.0010
data/Harvard500.txt,500,2636,0.850000,47,forte,7,1,0.103639770584333,isoles,0.114777559000421,0.011137788416088,1.107466,80,0.0010
data/Harvard500.txt,500,2636,0.850000,47,forte,7,1,0.103639770584333,complet,0.097271777762299,-0.006367992822033,0.938556,95,0.0010
data/Harvard500.txt,500,2636,0.850000,47,forte,7,1,0.103639770584333,anneau,0.091272572334117,-0.012367198250215,0.880671,99,0.0010
data/Harvard500.txt,500,2636,0.850000,47,moyenne,14,251,0.000646080989108,isoles,0.011570114194562,0.010924033205454,17.908148,78,0.0010
data/Harvard500.txt,500,2636,0.850000,47,moyenne,14,251,0.000646080989108,complet,0.001980383656614,0.001334302667506,3.065225,96,0.0010
data/Harvard500.txt,500,2636,0.850000,47,moyenne,14,251,0.000646080989108,anneau,0.002145904552334,0.001499823563226,3.321417,99,0.0010
data/Harvard500.txt,500,2636,0.850000,47,faible,494,500,0.000300000000000,isoles,0.011229433272395,0.010929433272395,37.431444,80,0.0010
data/Harvard500.txt,500,2636,0.850000,47,faible,494,500,0.000300000000000,complet,0.001660958512993,0.001360958512993,5.536528,95,0.0010
data/Harvard500.txt,500,2636,0.850000,47,faible,494,500,0.000300000000000,anneau,0.001827779299227,0.001527779299227,6.092598,101,0.0020
data/Harvard500.txt,500,2636,0.850000,49,forte,7,1,0.103639770584333,isoles,0.115209206034120,0.011569435449787,1.111631,80,0.0020
data/Harvard500.txt,500,2636,0.850000,49,forte,7,1,0.103639770584333,complet,0.096928568166610,-0.006711202417723,0.935245,96,0.0020
data/Harvard500.txt,500,2636,0.850000,49,forte,7,1,0.103639770584333,anneau,0.090938948388639,-0.012700822195694,0.877452,102,0.0010
data/Harvard500.txt,500,2636,0.850000,49,moyenne,14,251,0.000646080989108,isoles,0.011993477106062,0.011347396116954,18.563427,78,0.0010
data/Harvard500.txt,500,2636,0.850000,49,moyenne,14,251,0.000646080989108,complet,0.001979277291775,0.001333196302667,3.063513,96,0.0010
data/Harvard500.txt,500,2636,0.850000,49,moyenne,14,251,0.000646080989108,anneau,0.002138213190714,0.001492132201606,3.309513,100,0.0010
data/Harvard500.txt,500,2636,0.850000,49,faible,494,500,0.000300000000000,isoles,0.011653005464481,0.011353005464481,38.843352,80,0.0010
data/Harvard500.txt,500,2636,0.850000,49,faible,494,500,0.000300000000000,complet,0.001661002270222,0.001361002270222,5.536674,96,0.0020
data/Harvard500.txt,500,2636,0.850000,49,faible,494,500,0.000300000000000,anneau,0.001821224218213,0.001521224218213,6.070747,103,0.0020
data/Harvard500.txt,500,2636,0.850000,50,forte,7,1,0.103639770584333,isoles,0.115423852331786,0.011784081747453,1.113702,80,0.0010
data/Harvard500.txt,500,2636,0.850000,50,forte,7,1,0.103639770584333,complet,0.096757599484330,-0.006882171100003,0.933595,96,0.0010
data/Harvard500.txt,500,2636,0.850000,50,forte,7,1,0.103639770584333,anneau,0.090773168581558,-0.012866602002775,0.875853,102,0.0020
data/Harvard500.txt,500,2636,0.850000,50,moyenne,14,251,0.000646080989108,isoles,0.012204003935690,0.011557922946582,18.889279,78,0.0020
data/Harvard500.txt,500,2636,0.850000,50,moyenne,14,251,0.000646080989108,complet,0.001978562835167,0.001332481846060,3.062407,96,0.0020
data/Harvard500.txt,500,2636,0.850000,50,moyenne,14,251,0.000646080989108,anneau,0.002134374745667,0.001488293756560,3.303572,100,0.0010
data/Harvard500.txt,500,2636,0.850000,50,faible,494,500,0.000300000000000,isoles,0.011863636363636,0.011563636363636,39.545455,80,0.0010
data/Harvard500.txt,500,2636,0.850000,50,faible,494,500,0.000300000000000,complet,0.001660860102536,0.001360860102536,5.536200,96,0.0010
data/Harvard500.txt,500,2636,0.850000,50,faible,494,500,0.000300000000000,anneau,0.001817953244032,0.001517953244032,6.059844,103,0.0020
data/Harvard500.txt,500,2636,0.950000,1,forte,7,1,0.106107118131788,isoles,0.106219896813767,0.000112778681980,1.001063,134,0.0040
data/Harvard500.txt,500,2636,0.950000,1,forte,7,1,0.106107118131788,complet,0.106219896813767,0.000112778681980,1.001063,134,0.0020
data/Harvard500.txt,500,2636,0.950000,1,forte,7,1,0.106107118131788,anneau,0.112463725619780,0.006356607487992,1.059907,157,0.0010
data/Harvard500.txt,500,2636,0.950000,1,moyenne,173,251,0.000320139975202,isoles,0.000425908021408,0.000105768046207,1.330381,166,0.0020
data/Harvard500.txt,500,2636,0.950000,1,moyenne,173,251,0.000320139975202,complet,0.000425908021408,0.000105768046207,1.330381,166,0.0040
data/Harvard500.txt,500,2636,0.950000,1,moyenne,173,251,0.000320139975202,anneau,0.000457230957328,0.000137090982126,1.428222,166,0.0020
data/Harvard500.txt,500,2636,0.950000,1,faible,494,500,0.000100000000000,isoles,0.000194610778443,0.000094610778443,1.946108,135,0.0020
data/Harvard500.txt,500,2636,0.950000,1,faible,494,500,0.000100000000000,complet,0.000194610778443,0.000094610778443,1.946108,135,0.0020
data/Harvard500.txt,500,2636,0.950000,1,faible,494,500,0.000100000000000,anneau,0.000354643787596,0.000254643787596,3.546438,135,0.0010
data/Harvard500.txt,500,2636,0.950000,3,forte,7,1,0.106107118131788,isoles,0.106444108732765,0.000336990600977,1.003176,146,0.0030
data/Harvard500.txt,500,2636,0.950000,3,forte,7,1,0.106107118131788,complet,0.106355941809782,0.000248823677995,1.002345,147,0.0020
data/Harvard500.txt,500,2636,0.950000,3,forte,7,1,0.106107118131788,anneau,0.109734075636896,0.003626957505109,1.034182,165,0.0020
data/Harvard500.txt,500,2636,0.950000,3,moyenne,173,251,0.000320139975202,isoles,0.000636182453272,0.000316042478071,1.987201,179,0.0020
data/Harvard500.txt,500,2636,0.950000,3,moyenne,173,251,0.000320139975202,complet,0.000607277739107,0.000287137763905,1.896913,180,0.0040
data/Harvard500.txt,500,2636,0.950000,3,moyenne,173,251,0.000320139975202,anneau,0.000660798428322,0.000340658453121,2.064092,180,0.0030
data/Harvard500.txt,500,2636,0.950000,3,faible,494,500,0.000100000000000,isoles,0.000382703777336,0.000282703777336,3.827038,147,0.0030
data/Harvard500.txt,500,2636,0.950000,3,faible,494,500,0.000100000000000,complet,0.000356949213808,0.000256949213808,3.569492,148,0.0030
data/Harvard500.txt,500,2636,0.950000,3,faible,494,500,0.000100000000000,anneau,0.000622145584310,0.000522145584310,6.221456,149,0.0020
data/Harvard500.txt,500,2636,0.950000,5,forte,7,1,0.106107118131788,isoles,0.106666544718513,0.000559426586725,1.005272,151,0.0020
data/Harvard500.txt,500,2636,0.950000,5,forte,7,1,0.106107118131788,complet,0.106398212714229,0.000291094582441,1.002743,153,0.0020
data/Harvard500.txt,500,2636,0.950000,5,forte,7,1,0.106107118131788,anneau,0.107346462266107,0.001239344134319,1.011680,170,0.0030
data/Harvard500.txt,500,2636,0.950000,5,moyenne,173,251,0.000320139975202,isoles,0.000844791345140,0.000524651369939,2.638819,185,0.0020
data/Harvard500.txt,500,2636,0.950000,5,moyenne,173,251,0.000320139975202,complet,0.000756821167348,0.000436681192146,2.364032,187,0.0020
data/Harvard500.txt,500,2636,0.950000,5,moyenne,173,251,0.000320139975202,anneau,0.000839986892871,0.000519846917669,2.623811,186,0.0020
data/Harvard500.txt,500,2636,0.950000,5,faible,494,500,0.000100000000000,isoles,0.000569306930693,0.000469306930693,5.693069,152,0.0030
data/Harvard500.txt,500,2636,0.950000,5,faible,494,500,0.000100000000000,complet,0.000490924092409,0.000390924092409,4.909241,154,0.0020
data/Harvard500.txt,500,2636,0.950000,5,faible,494,500,0.000100000000000,anneau,0.000829420745624,0.000729420745624,8.294207,156,0.0030
data/Harvard500.txt,500,2636,0.950000,7,forte,7,1,0.106107118131788,isoles,0.106887225781500,0.000780107649712,1.007352,155,0.0030
data/Harvard500.txt,500,2636,0.950000,7,forte,7,1,0.106107118131788,complet,0.106369126391120,0.000262008259333,1.002469,158,0.0030
data/Harvard500.txt,500,2636,0.950000,7,forte,7,1,0.106107118131788,anneau,0.105242078151943,-0.000865039979845,0.991847,173,0.0040
data/Harvard500.txt,500,2636,0.950000,7,moyenne,173,251,0.000320139975202,isoles,0.001051754407458,0.000731614432256,3.285295,189,0.0020
data/Harvard500.txt,500,2636,0.950000,7,moyenne,173,251,0.000320139975202,complet,0.000881900290977,0.000561760315775,2.754733,192,0.0020
data/Harvard500.txt,500,2636,0.950000,7,moyenne,173,251,0.000320139975202,anneau,0.000997866633948,0.000677726658746,3.116970,191,0.0020
data/Harvard500.txt,500,2636,0.950000,7,faible,494,500,0.000100000000000,isoles,0.000754437869822,0.000654437869822,7.544379,156,0.0020
data/Harvard500.txt,500,2636,0.950000,7,faible,494,500,0.000100000000000,complet,0.000603095129722,0.000503095129722,6.030951,159,0.0020
data/Harvard500.txt,500,2636,0.950000,7,faible,494,500,0.000100000000000,anneau,0.000993378984318,0.000893378984318,9.933790,162,0.0030
data/Harvard500.txt,500,2636,0.950000,9,forte,7,1,0.106107118131788,isoles,0.107106172612524,0.000999054480736,1.009416,158,0.0030
data/Harvard500.txt,500,2636,0.950000,9,forte,7,1,0.106107118131788,complet,0.106284683559564,0.000177565427776,1.001673,162,0.0020
data/Harvard500.txt,500,2636,0.950000,9,forte,7,1,0.106107118131788,anneau,0.103374482462141,-0.002732635669647,0.974246,176,0.0020
data/Harvard500.txt,500,2636,0.950000,9,moyenne,173,251,0.000320139975202,isoles,0.001257091040996,0.000936951065794,3.926692,192,0.0040
data/Harvard500.txt,500,2636,0.950000,9,moyenne,173,251,0.000320139975202,complet,0.000987773415920,0.000667633440719,3.085442,196,0.0020
data/Harvard500.txt,500,2636,0.950000,9,moyenne,173,251,0.000320139975202,anneau,0.001137069976401,0.000816930001200,3.551790,195,0.0040
data/Harvard500.txt,500,2636,0.950000,9,faible,494,500,0.000100000000000,isoles,0.000938113948919,0.000838113948919,9.381139,159,0.0030
data/Harvard500.txt,500,2636,0.950000,9,faible,494,500,0.000100000000000,complet,0.000698147628405,0.000598147628405,6.981476,163,0.0040
data/Harvard500.txt,500,2636,0.950000,9,faible,494,500,0.000100000000000,anneau,0.001125179271111,0.001025179271111,11.251793,168,0.0010
data/Harvard500.txt,500,2636,0.950000,11,forte,7,1,0.106107118131788,isoles,0.107323405575868,0.001216287444080,1.011463,160,0.0030
data/Harvard500.txt,500,2636,0.950000,11,forte,7,1,0.106107118131788,complet,0.106156607702072,0.000049489570285,1.000466,166,0.0030
data/Harvard500.txt,500,2636,0.950000,11,forte,7,1,0.106107118131788,anneau,0.101706519782980,-0.004400598348808,0.958527,179,0.0040
data/Harvard500.txt,500,2636,0.950000,11,moyenne,173,251,0.000320139975202,isoles,0.001460820343002,0.001140680367801,4.563068,194,0.0020
data/Harvard500.txt,500,2636,0.950000,11,moyenne,173,251,0.000320139975202,complet,0.001078296400283,0.000758156425082,3.368203,199,0.0030
data/Harvard500.txt,500,2636,0.950000,11,moyenne,173,251,0.000320139975202,anneau,0.001259863862426,0.000939723887224,3.935353,198,0.0010
data/Harvard500.txt,500,2636,0.950000,11,faible,494,500,0.000100000000000,isoles,0.001120352250489,0.001020352250489,11.203523,161,0.0030
data/Harvard500.txt,500,2636,0.950000,11,faible,494,500,0.000100000000000,complet,0.000779517286398,0.000679517286398,7.795173,167,0.0020
data/Harvard500.txt,500,2636,0.950000,11,faible,494,500,0.000100000000000,anneau,0.001232483464481,0.001132483464481,12.324835,175,0.0040
data/Harvard500.txt,500,2636,0.950000,13,forte,7,1,0.106107118131788,isoles,0.107538944713461,0.001431826581673,1.013494,162,0.0020
data/Harvard500.txt,500,2636,0.950000,13,forte,7,1,0.106107118131788,complet,0.105993681902820,-0.000113436228968,0.998931,169,0.0020
data/Harvard500.txt,500,2636,0.950000,13,forte,7,1,0.106107118131788,anneau,0.100208118095590,-0.005899000036197,0.944405,181,0.0020
data/Harvard500.txt,500,2636,0.950000,13,moyenne,173,251,0.000320139975202,isoles,0.001662961112208,0.001342821137006,5.194481,196,0.0030
data/Harvard500.txt,500,2636,0.950000,13,moyenne,173,251,0.000320139975202,complet,0.001156360922128,0.000836220946926,3.612048,203,0.0020
data/Harvard500.txt,500,2636,0.950000,13,moyenne,173,251,0.000320139975202,anneau,0.001368208479843,0.001048068504641,4.273782,200,0.0030
data/Harvard500.txt,500,2636,0.950000,13,faible,494,500,0.000100000000000,isoles,0.001301169590643,0.001201169590643,13.011696,162,0.0030
data/Harvard500.txt,500,2636,0.950000,13,faible,494,500,0.000100000000000,complet,0.000849780702007,0.000749780702007,8.497807,170,0.0020
data/Harvard500.txt,500,2636,0.950000,13,faible,494,500,0.000100000000000,anneau,0.001320727016436,0.001220727016436,13.207270,185,0.0030
data/Harvard500.txt,500,2636,0.950000,15,forte,7,1,0.106107118131788,isoles,0.107752809763686,0.001645691631898,1.015510,163,0.0030
data/Harvard500.txt,500,2636,0.950000,15,forte,7,1,0.106107118131788,complet,0.105802613826329,-0.000304504305458,0.997130,173,0.0030
data/Harvard500.txt,500,2636,0.950000,15,forte,7,1,0.106107118131788,anneau,0.098854686333830,-0.007252431797958,0.931650,183,0.0060
data/Harvard500.txt,500,2636,0.950000,15,moyenne,173,251,0.000320139975202,isoles,0.001863531855857,0.001543391880655,5.820991,198,0.0050
data/Harvard500.txt,500,2636,0.950000,15,moyenne,173,251,0.000320139975202,complet,0.001224178068935,0.000904038093734,3.823884,206,0.0020
data/Harvard500.txt,500,2636,0.950000,15,moyenne,173,251,0.000320139975202,anneau,0.001463804987245,0.001143665012044,4.572391,203,0.0030
data/Harvard500.txt,500,2636,0.950000,15,faible,494,500,0.000100000000000,isoles,0.001480582524272,0.001380582524272,14.805825,164,0.0030
data/Harvard500.txt,500,2636,0.950000,15,faible,494,500,0.000100000000000,complet,0.000910908053487,0.000810908053487,9.109081,174,0.0020
data/Harvard500.txt,500,2636,0.950000,15,faible,494,500,0.000100000000000,anneau,0.001393873035578,0.001293873035578,13.938730,193,0.0030
data/Harvard500.txt,500,2636,0.950000,17,forte,7,1,0.106107118131788,isoles,0.107965020151282,0.001857902019494,1.017510,164,0.0020
